,AAPL,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2001/8/29 20:00,,0.077442394,1.96278815,-8.82E+25,1.59E+28,4.278759865,0.003669871,-2502.045672,-118887.185,415166,415166,1.019378072,1.401267924,-3.10E+29,415166,415166,1,1.00E-05,0,1.401267924,"[{'status': 1, 'created': Timestamp('2001-08-28 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-29 00:00:00+0000', tz='UTC', offset='C'), 'id': 'aa80686930fd41dd939c599ae9b7dfb6', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-29 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-29 00:00:00+0000', tz='UTC', offset='C'), 'id': '6392362b4cf24a8da9d94d2bea5bb484', 'filled': 0}]",2001-08-29 20:00:00+00:00,1-Aug,2001-08-29 13:31:00+00:00,1648.954328,296278.815,"[{'amount': 1660, 'last_sale_price': 250.09999999999999, 'cost_basis': 131.85974998602961, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005596698,26.06326945,0,0,0,67.01394328,-116385.1393,411015,411015,167,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'aa80686930fd41dd939c599ae9b7dfb6', 'price': 250.10456720233748, 'dt': Timestamp('2001-08-29 00:00:00+0000', tz='UTC', offset='C')}]",0.943410078
2001/8/30 20:00,,0.077218717,1.979377693,-1.19E+26,2.15E+28,4.269805994,0.003674665,-2512.045731,-121399.2307,419337,419337,1.900143702,1.407465059,-4.18E+29,419337,419337,1,1.00E-05,0,1.407465059,"[{'status': 1, 'created': Timestamp('2001-08-29 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-30 00:00:00+0000', tz='UTC', offset='C'), 'id': '6392362b4cf24a8da9d94d2bea5bb484', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-30 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-30 00:00:00+0000', tz='UTC', offset='C'), 'id': 'bf2414dfc551479a9e12db4a49aac808', 'filled': 0}]",2001-08-30 20:00:00+00:00,1-Aug,2001-08-30 13:31:00+00:00,1658.954269,297937.7693,"[{'amount': 1670, 'last_sale_price': 251.09999999999999, 'cost_basis': 132.57438964536939, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005599301,37.42399074,0,0,0,94.53896588,-118887.185,415166,415166,168,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '6392362b4cf24a8da9d94d2bea5bb484', 'price': 251.10457309577274, 'dt': Timestamp('2001-08-30 00:00:00+0000', tz='UTC', offset='C')}]",0.079233991
2001/8/31 20:00,,0.076996921,1.996067235,-1.78E+26,3.25E+28,4.257098643,0.003673828,-2522.045789,-123921.2765,423528,423528,1.3197703,1.413613136,-6.29E+29,423528,423528,1,1.00E-05,0,1.413613136,"[{'status': 1, 'created': Timestamp('2001-08-30 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-31 00:00:00+0000', tz='UTC', offset='C'), 'id': 'bf2414dfc551479a9e12db4a49aac808', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-08-31 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-08-31 00:00:00+0000', tz='UTC', offset='C'), 'id': '9d88b887f9e448c3afce853ee9534a3d', 'filled': 0}]",2001-08-31 20:00:00+00:00,1-Aug,2001-08-31 13:31:00+00:00,1668.954211,299606.7235,"[{'amount': 1680, 'last_sale_price': 252.09999999999999, 'cost_basis': 133.28647410546168, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005601687,29.87245877,0,0,0,74.21947757,-121399.2307,419337,419337,169,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'bf2414dfc551479a9e12db4a49aac808', 'price': 252.1045789408679, 'dt': Timestamp('2001-08-31 00:00:00+0000', tz='UTC', offset='C')}]",0.676296935
2001/9/4 20:00,,0.079172057,2.063256775,-2.88E+26,5.14E+28,4.245704492,0.003780995,-2562.046018,-126483.3225,432809,432809,1.253228555,1.412904734,-9.63E+29,432809,432809,1,1.00E-05,0,1.412904734,"[{'status': 1, 'created': Timestamp('2001-08-31 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-04 00:00:00+0000', tz='UTC', offset='C'), 'id': '9d88b887f9e448c3afce853ee9534a3d', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-04 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-04 00:00:00+0000', tz='UTC', offset='C'), 'id': '482763caea144a01ab395ee8e097b4f8', 'filled': 0}]",2001-09-04 20:00:00+00:00,1-Sep,2001-09-04 13:31:00+00:00,6718.953982,306325.6775,"[{'amount': 1690, 'last_sale_price': 256.10000000000002, 'cost_basis': 134.01380030509995, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.022425912,28.39949612,0,0,0,72.55312593,-123921.2765,423528,423528,170,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '9d88b887f9e448c3afce853ee9534a3d', 'price': 256.10460184433157, 'dt': Timestamp('2001-09-04 00:00:00+0000', tz='UTC', offset='C')}]",0.81002822
2001/9/5 20:00,,0.078950262,2.080146314,-4.64E+26,8.36E+28,4.235995955,0.003764491,-2572.046075,-129055.3686,437070,437070,1.150235482,1.418991033,-1.56E+30,437070,437070,1,1.00E-05,0,1.418991033,"[{'status': 1, 'created': Timestamp('2001-09-04 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-05 00:00:00+0000', tz='UTC', offset='C'), 'id': '482763caea144a01ab395ee8e097b4f8', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-05 00:00:00+0000', tz='UTC', offset='C'), 'id': '9baa3be787d34afa8ecc893bdb3f5aa5', 'filled': 0}]",2001-09-05 20:00:00+00:00,1-Sep,2001-09-05 13:31:00+00:00,1688.953925,308014.6314,"[{'amount': 1700, 'last_sale_price': 257.10000000000002, 'cost_basis': 134.73845211184977, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005513589,27.04953581,0,0,0,67.69392481,-126483.3225,432809,432809,171,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '482763caea144a01ab395ee8e097b4f8', 'price': 257.10460745256802, 'dt': Timestamp('2001-09-05 00:00:00+0000', tz='UTC', offset='C')}]",0.929910832
2001/9/6 20:00,,0.07873027,2.097135853,-5.95E+26,1.08E+29,4.231387015,0.00376967,-2582.04613,-131637.4147,441351,441351,1.846303531,1.425029514,-2.00E+30,441351,441351,1,1.00E-05,0,1.425029514,"[{'status': 1, 'created': Timestamp('2001-09-05 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-06 00:00:00+0000', tz='UTC', offset='C'), 'id': '9baa3be787d34afa8ecc893bdb3f5aa5', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-06 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-06 00:00:00+0000', tz='UTC', offset='C'), 'id': '3f51af46d0dc48dea7ad79b5ca1dd748', 'filled': 0}]",2001-09-06 20:00:00+00:00,1-Sep,2001-09-06 13:31:00+00:00,1698.95387,309713.5853,"[{'amount': 1710, 'last_sale_price': 258.10000000000002, 'cost_basis': 135.46047644461311, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005515822,35.84028816,0,0,0,87.98355085,-129055.3686,437070,437070,172,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '9baa3be787d34afa8ecc893bdb3f5aa5', 'price': 258.1046130143842, 'dt': Timestamp('2001-09-06 00:00:00+0000', tz='UTC', offset='C')}]",0.250832321
2001/9/7 20:00,,0.07851206,2.114225391,-5.98E+26,1.10E+29,4.25887726,0.003741602,-2592.046185,-134229.4609,445652,445652,1.315534804,1.431020379,-2.03E+30,445652,445652,1,1.00E-05,0,1.431020379,"[{'status': 1, 'created': Timestamp('2001-09-06 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-07 00:00:00+0000', tz='UTC', offset='C'), 'id': '3f51af46d0dc48dea7ad79b5ca1dd748', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-07 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-07 00:00:00+0000', tz='UTC', offset='C'), 'id': '5ccaf49fcf7c4f2c94b1c791e481e248', 'filled': 0}]",2001-09-07 20:00:00+00:00,1-Sep,2001-09-07 13:31:00+00:00,1708.953815,311422.5391,"[{'amount': 1720, 'last_sale_price': 259.10000000000002, 'cost_basis': 136.17991913115659, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.005517852,29.05273841,0,0,0,70.04618414,-131637.4147,441351,441351,173,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '3f51af46d0dc48dea7ad79b5ca1dd748', 'price': 259.10461853009178, 'dt': Timestamp('2001-09-07 00:00:00+0000', tz='UTC', offset='C')}]",0.798690587
2001/9/10 20:00,,0.079198174,2.165814927,-1.10E+27,1.93E+29,4.257989052,0.003927845,-2622.046348,-136851.5073,453433,453433,1.611040231,1.432278925,-3.52E+30,453433,453433,1,1.00E-05,0,1.432278925,"[{'status': 1, 'created': Timestamp('2001-09-07 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-10 00:00:00+0000', tz='UTC', offset='C'), 'id': '5ccaf49fcf7c4f2c94b1c791e481e248', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-10 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-10 00:00:00+0000', tz='UTC', offset='C'), 'id': 'fd593f4178c84d56b3ffac7549955742', 'filled': 0}]",2001-09-10 20:00:00+00:00,1-Sep,2001-09-10 13:31:00+00:00,5158.953652,316581.4927,"[{'amount': 1730, 'last_sale_price': 262.10000000000002, 'cost_basis': 136.90838569573745, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.016565768,32.60078689,0,0,0,79.28742023,-134229.4609,445652,445652,174,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '5ccaf49fcf7c4f2c94b1c791e481e248', 'price': 262.10463480364422, 'dt': Timestamp('2001-09-10 00:00:00+0000', tz='UTC', offset='C')}]",0.554774697
2001/9/17 20:00,,0.087598432,2.28690446,-1.81E+27,3.05E+29,4.246938258,0.004138023,-2692.046712,-139543.554,468234,468234,2.049184231,1.424543992,-5.01E+30,468234,468234,1,1.00E-05,0,1.424543992,"[{'status': 1, 'created': Timestamp('2001-09-10 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-17 00:00:00+0000', tz='UTC', offset='C'), 'id': 'fd593f4178c84d56b3ffac7549955742', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-17 00:00:00+0000', tz='UTC', offset='C'), 'id': '896b7e3e5f5b44a7b12699ac09bd555f', 'filled': 0}]",2001-09-17 20:00:00+00:00,1-Sep,2001-09-17 13:31:00+00:00,12108.95329,328690.446,"[{'amount': 1740, 'last_sale_price': 269.10000000000002, 'cost_basis': 137.66870917575108, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.038249088,34.87987308,0,0,0,93.82795835,-136851.5073,453433,453433,175,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': 'fd593f4178c84d56b3ffac7549955742', 'price': 269.10467121810996, 'dt': Timestamp('2001-09-17 00:00:00+0000', tz='UTC', offset='C')}]",0.237720229
2001/9/18 20:00,,0.087367411,2.304293993,-3.06E+27,5.21E+29,4.24243541,0.004096922,-2702.046762,-142245.6007,472675,472675,2.279525898,1.430487121,-8.54E+30,472675,472675,1,1.00E-05,0,1.430487121,"[{'status': 1, 'created': Timestamp('2001-09-17 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 1.0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-18 00:00:00+0000', tz='UTC', offset='C'), 'id': '896b7e3e5f5b44a7b12699ac09bd555f', 'filled': 10}, {'status': 0, 'created': Timestamp('2001-09-18 00:00:00+0000', tz='UTC', offset='C'), 'limit_reached': False, 'stop': None, 'amount': 10, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'dt': Timestamp('2001-09-18 00:00:00+0000', tz='UTC', offset='C'), 'id': 'ac711afcfb5d434aae83ea5a070f46c9', 'filled': 0}]",2001-09-18 20:00:00+00:00,1-Sep,2001-09-18 13:31:00+00:00,1738.953238,330429.3993,"[{'amount': 1750, 'last_sale_price': 270.10000000000002, 'cost_basis': 138.42605755901275, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None)}]",0.00529055,37.48035912,0,0,0,97.83206682,-139543.554,468234,468234,176,"[{'commission': None, 'amount': 10, 'sid': Equity(0, symbol=u'AAPL', asset_name=None, exchange=u'TEST', start_date=Timestamp('2001-01-01 00:00:00+0000', tz='UTC'), end_date=Timestamp('2001-09-21 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None), 'order_id': '896b7e3e5f5b44a7b12699ac09bd555f', 'price': 270.10467624653739, 'dt': Timestamp('2001-09-18 00:00:00+0000', tz='UTC', offset='C')}]",0.024768094
